1593,1559916971874,1559916971893,,1559916980001,19,8127
1594,1559916971915,1559916971932,,1559916980001,17,8086
1595,1559916971977,1559916971995,,1559916980001,18,8024
1596,1559916972017,1559916972035,,1559916980001,18,7984
1597,1559916972057,1559916972112,,1559916980001,55,7944
1598,1559916972134,1559916972151,,1559916980001,17,7867
1599,1559916972174,1559916972193,,1559916980001,19,7827
1600,1559916972238,1559916972255,,1559916980001,17,7763
1601,1559916972277,1559916972294,,1559916980001,17,7724
1602,1559916972319,1559916972369,,1559916980001,50,7682
1603,1559916972392,1559916972408,,1559916980001,16,7609
1604,1559916972430,1559916972448,,1559916980001,18,7571
1605,1559916972494,1559916972512,,1559916980001,18,7507
1606,1559916972535,1559916972557,,1559916980001,22,7466
1607,1559916972579,1559916972624,,1559916980001,45,7422
1608,1559916972648,1559916972668,,1559916980001,20,7353
1609,1559916972690,1559916972708,,1559916980001,18,7311
1610,1559916972751,1559916972771,,1559916980001,20,7250
1611,1559916972795,1559916972813,,1559916980001,18,7206
1614,1559916972940,1559916972960,,1559916980001,20,7061
1615,1559916972999,1559916973016,,1559916980002,17,7003
1619,1559916973154,1559916973172,,1559916980002,18,6848
1636,1559916973871,1559916973888,,1559916980002,17,6131
1637,1559916973912,1559916973932,,1559916980002,20,6090
1697,1559916976453,1559916976469,,1559916980002,16,3549
1699,1559916976524,1559916976540,,1559916980002,16,3478
1700,1559916976577,1559916976595,,1559916980002,18,3425
1701,1559916976617,1559916976633,,1559916980002,16,3385
1702,1559916976655,1559916976671,,1559916980002,16,3347
1703,1559916976700,1559916976717,,1559916980002,17,3302
1704,1559916976739,1559916976755,,1559916980002,16,3263
1705,1559916976777,1559916976821,,1559916980002,44,3225
1706,1559916976845,1559916976864,,1559916980002,19,3157
1707,1559916976886,1559916976902,,1559916980002,16,3116
1708,1559916976940,1559916976956,,1559916980002,16,3062
1709,1559916976978,1559916976994,,1559916980002,16,3024
1710,1559916977016,1559916977034,,1559916980002,18,2986
1711,1559916977074,1559916977092,,1559916980002,18,2928
1712,1559916977114,1559916977131,,1559916980002,17,2888
1713,1559916977153,1559916977198,,1559916980002,45,2849
1714,1559916977220,1559916977238,,1559916980002,18,2782
1715,1559916977260,1559916977277,,1559916980002,17,2742
1716,1559916977318,1559916977336,,1559916980002,18,2684
1717,1559916977358,1559916977375,,1559916980002,17,2644
1718,1559916977397,1559916977438,,1559916980002,41,2605
1719,1559916977461,1559916977482,,1559916980002,21,2541
1720,1559916977504,1559916977523,,1559916980002,19,2498
1721,1559916977559,1559916977576,,1559916980002,17,2443
